close,epoch,high,low,open
1214.96,1749733560,1215.63,1214.06,1215.48
1213.79,1749733620,1214.89,1212.98,1214.54
1213.15,1749733680,1213.98,1212.68,1213.52
1213.36,1749733740,1213.73,1211.9,1213.34
1214.12,1749733800,1215.29,1213.28,1213.28
1214.55,1749733860,1215.85,1213.52,1213.96
1217.32,1749733920,1217.94,1214.19,1214.47
1216.11,1749733980,1217.85,1216.11,1217.13
1215.49,1749734040,1216.67,1214.73,1215.97
1215.49,1749734100,1215.6,1213.98,1215.09
1213.73,1749734160,1215.97,1213.73,1215.21
1213.26,1749734220,1214.56,1212.24,1214.1
1210.75,1749734280,1213.43,1210.0,1213.01
1210.63,1749734340,1211.69,1210.51,1210.73
1204.61,1749734400,1211.51,1204.61,1210.96
1201.91,1749734460,1204.9,1201.91,1204.35
1203.44,1749734520,1204.96,1202.15,1202.16
1204.76,1749734580,1204.76,1202.76,1203.65
1204.61,1749734640,1205.9,1204.61,1204.82
1207.58,1749734700,1207.58,1204.27,1204.27
1205.93,1749734760,1207.97,1205.93,1207.33
1207.52,1749734820,1209.36,1206.46,1206.46
1206.76,1749734880,1207.55,1206.72,1207.1
1205.46,1749734940,1206.95,1205.43,1206.36
1206.76,1749735000,1207.65,1205.59,1205.91
1205.75,1749735060,1206.78,1204.44,1206.78
1204.87,1749735120,1206.83,1204.87,1205.75
1202.71,1749735180,1204.86,1202.05,1204.86
1199.37,1749735240,1202.65,1199.37,1202.65
1201.39,1749735300,1202.29,1199.63,1199.63
1204.85,1749735360,1204.85,1201.68,1201.77
1205.72,1749735420,1206.01,1204.82,1204.84
1205.46,1749735480,1206.51,1204.99,1205.88
1204.18,1749735540,1205.97,1203.94,1205.57
1204.01,1749735600,1204.01,1202.71,1203.95
1200.67,1749735660,1204.02,1199.89,1204.02
1196.38,1749735720,1200.35,1196.38,1200.35
1196.93,1749735780,1197.59,1194.53,1196.6
1197.13,1749735840,1198.1,1195.73,1196.31
1197.73,1749735900,1198.19,1196.66,1197.98
1199.01,1749735960,1199.08,1197.44,1197.44
1198.41,1749736020,1199.52,1198.06,1199.38
1200.32,1749736080,1200.88,1198.62,1198.65
1198.79,1749736140,1200.48,1198.26,1200.39
1197.11,1749736200,1198.83,1196.09,1198.83
1197.69,1749736260,1198.06,1196.6,1196.68
1197.45,1749736320,1198.16,1196.2,1197.65
1200.35,1749736380,1200.35,1196.95,1196.95
1198.71,1749736440,1200.62,1198.71,1200.4
1196.84,1749736500,1199.09,1196.15,1198.55
1198.14,1749736560,1198.14,1196.76,1196.96
1198.32,1749736620,1200.04,1197.32,1197.58
1198.67,1749736680,1199.63,1197.71,1198.23
1199.22,1749736740,1199.91,1198.28,1198.83
1200.15,1749736800,1200.15,1198.18,1199.66
1199.72,1749736860,1200.31,1198.29,1199.8
1198.92,1749736920,1199.89,1198.27,1199.89
1197.56,1749736980,1199.56,1197.0,1198.96
1198.13,1749737040,1198.13,1196.74,1197.58
1197.38,1749737100,1199.32,1197.38,1198.25
1196.82,1749737160,1198.58,1196.4,1197.17
1195.51,1749737220,1197.27,1195.44,1196.87
1196.04,1749737280,1196.3,1194.94,1195.38
1196.0,1749737340,1196.46,1194.35,1196.24
1197.2,1749737400,1197.36,1195.15,1195.65
1197.41,1749737460,1198.13,1196.93,1197.52
1197.63,1749737520,1198.12,1195.99,1198.12
1196.51,1749737580,1198.55,1195.47,1197.91
1195.46,1749737640,1196.4,1195.39,1196.4
1195.52,1749737700,1196.6,1194.35,1195.18
1194.3,1749737760,1196.33,1194.3,1196.12
1192.86,1749737820,1195.12,1192.51,1194.3
1191.16,1749737880,1193.22,1191.16,1192.78
1188.51,1749737940,1191.62,1188.19,1191.39
1188.0,1749738000,1189.01,1187.53,1188.99
1187.44,1749738060,1189.09,1187.11,1187.64
1187.57,1749738120,1188.02,1186.8,1187.45
1187.11,1749738180,1187.37,1186.23,1187.24
1185.95,1749738240,1187.42,1185.43,1186.32
1185.48,1749738300,1187.21,1184.54,1186.11
1186.08,1749738360,1186.59,1183.98,1185.45
1186.63,1749738420,1187.07,1185.72,1186.34
1185.83,1749738480,1186.57,1184.81,1186.43
1187.01,1749738540,1187.27,1185.39,1185.52
1187.49,1749738600,1187.55,1185.37,1187.21
1186.95,1749738660,1188.96,1186.77,1187.35
1188.22,1749738720,1188.57,1186.63,1186.95
1188.09,1749738780,1188.53,1187.72,1188.42
1185.18,1749738840,1187.57,1185.18,1187.57
1185.41,1749738900,1185.79,1184.62,1185.62
1189.51,1749738960,1189.55,1185.62,1185.62
1187.65,1749739020,1191.28,1187.65,1189.75
1187.89,1749739080,1188.94,1187.7,1187.92
1186.88,1749739140,1188.69,1186.88,1187.96
1187.42,1749739200,1188.44,1186.3,1186.3
1186.42,1749739260,1187.33,1185.54,1187.33
1186.96,1749739320,1188.01,1185.92,1186.66
1187.87,1749739380,1188.82,1186.64,1186.95
1185.07,1749739440,1187.72,1184.93,1187.72
1186.47,1749739500,1187.26,1185.51,1185.51
1186.75,1749739560,1187.75,1186.49,1186.49
1184.68,1749739620,1187.08,1184.63,1186.91
1186.64,1749739680,1186.64,1184.42,1184.87
1185.55,1749739740,1187.13,1185.55,1186.91
1185.95,1749739800,1186.31,1185.55,1185.85
1186.01,1749739860,1186.56,1184.26,1185.89
1185.93,1749739920,1187.66,1185.78,1185.78
1188.7,1749739980,1188.7,1185.4,1185.59
1191.46,1749740040,1192.0,1188.55,1188.82
1189.29,1749740100,1191.77,1189.29,1191.49
1191.49,1749740160,1191.49,1188.93,1188.97
1196.05,1749740220,1196.29,1192.59,1192.59
1194.56,1749740280,1196.08,1194.56,1195.73
1195.75,1749740340,1195.75,1193.71,1194.32
1197.07,1749740400,1197.57,1194.57,1195.5
1198.71,1749740460,1199.97,1196.92,1197.21
1198.44,1749740520,1199.12,1197.66,1198.64
1195.11,1749740580,1199.0,1194.8,1198.07
1194.17,1749740640,1195.64,1193.84,1195.31
1194.34,1749740700,1195.78,1194.23,1194.98
1195.05,1749740760,1195.6,1193.7,1194.1
1196.36,1749740820,1197.12,1194.32,1195.24
1200.84,1749740880,1200.84,1196.04,1196.07
1203.17,1749740940,1203.17,1201.07,1201.43
1202.39,1749741000,1204.08,1201.4,1202.57
1201.13,1749741060,1202.8,1201.05,1202.8
1202.62,1749741120,1202.64,1199.83,1201.18
1202.05,1749741180,1202.97,1200.22,1202.51
1199.42,1749741240,1202.39,1199.42,1202.39
1199.33,1749741300,1200.25,1198.25,1199.58
1200.77,1749741360,1200.86,1198.48,1199.59
1200.85,1749741420,1202.42,1200.52,1200.52
1201.63,1749741480,1202.44,1200.67,1200.67
1201.65,1749741540,1201.71,1200.4,1201.71
1206.16,1749741600,1206.37,1201.55,1202.02
1209.41,1749741660,1210.01,1205.9,1206.1
1207.79,1749741720,1209.34,1207.57,1209.13
1209.8,1749741780,1210.18,1207.51,1207.51
1209.37,1749741840,1210.24,1209.2,1209.5
1208.15,1749741900,1209.81,1207.96,1209.48
1207.46,1749741960,1208.53,1207.13,1208.18
1206.86,1749742020,1207.57,1206.1,1207.23
1205.15,1749742080,1206.73,1204.77,1206.63
1204.19,1749742140,1205.34,1203.4,1205.2
1201.8,1749742200,1204.07,1201.51,1203.88
1199.65,1749742260,1201.62,1198.39,1201.58
1200.24,1749742320,1200.71,1199.28,1200.01
1196.82,1749742380,1200.34,1196.52,1200.1
1197.16,1749742440,1197.16,1194.51,1196.42
1196.89,1749742500,1198.87,1196.49,1196.67
1193.64,1749742560,1196.54,1193.64,1196.54
1194.79,1749742620,1194.85,1192.55,1193.03
1194.23,1749742680,1195.97,1194.05,1194.72
1194.39,1749742740,1194.65,1192.42,1194.01
1194.13,1749742800,1195.24,1193.91,1194.97
1194.13,1749742860,1194.94,1193.39,1194.06
1190.61,1749742920,1194.15,1190.01,1193.68
1191.89,1749742980,1192.64,1190.86,1190.9
1192.34,1749743040,1193.54,1191.93,1191.93
1191.58,1749743100,1193.29,1191.26,1191.94
1193.3,1749743160,1193.3,1191.51,1191.51
1191.73,1749743220,1194.25,1191.73,1193.5
1191.81,1749743280,1192.73,1191.24,1191.74
1193.79,1749743340,1193.79,1191.64,1191.84
1191.66,1749743400,1194.64,1191.1,1193.74
1192.03,1749743460,1192.06,1190.16,1191.7
1191.6,1749743520,1192.96,1191.09,1192.28
1193.13,1749743580,1193.13,1191.5,1191.5
1194.72,1749743640,1194.72,1191.7,1192.38
1195.37,1749743700,1195.55,1193.96,1194.57
1193.81,1749743760,1195.7,1193.26,1195.44
1194.66,1749743820,1195.79,1193.9,1193.9
1192.14,1749743880,1195.04,1192.14,1194.47
1194.0,1749743940,1194.0,1191.57,1192.32
1194.09,1749744000,1195.33,1193.19,1194.06
1192.77,1749744060,1194.4,1192.5,1194.35
1191.61,1749744120,1192.63,1190.66,1192.05
1193.62,1749744180,1193.62,1191.34,1191.46
1195.75,1749744240,1195.75,1193.02,1193.27
1194.48,1749744300,1195.73,1194.48,1195.5
1193.89,1749744360,1195.11,1192.92,1194.9
1196.19,1749744420,1196.74,1193.87,1193.87
1193.06,1749744480,1196.88,1193.06,1196.38
1194.86,1749744540,1194.86,1192.61,1193.39
1193.91,1749744600,1194.76,1193.58,1194.76
1194.9,1749744660,1195.78,1192.05,1193.37
1191.7,1749744720,1195.06,1191.53,1194.88
1191.74,1749744780,1192.54,1190.99,1191.9
1191.7,1749744840,1192.5,1190.19,1191.68
1190.4,1749744900,1193.06,1189.83,1191.5
1188.77,1749744960,1190.61,1188.77,1190.35
1188.69,1749745020,1189.66,1187.56,1188.18
1191.56,1749745080,1191.56,1188.17,1188.93
1193.22,1749745140,1193.57,1191.17,1191.27
1194.11,1749745200,1194.62,1192.76,1193.15
1196.26,1749745260,1196.56,1194.19,1194.19
1193.43,1749745320,1195.92,1193.43,1195.77
1192.74,1749745380,1194.49,1192.74,1193.99
1196.05,1749745440,1196.23,1192.68,1192.8
1193.56,1749745500,1196.09,1193.09,1196.09
1190.76,1749745560,1193.34,1190.76,1193.34
1189.83,1749745620,1191.46,1189.83,1190.67
1188.14,1749745680,1190.3,1188.14,1189.48
1187.23,1749745740,1188.69,1187.03,1188.28
1190.39,1749745800,1190.48,1186.22,1186.53
1189.96,1749745860,1190.53,1188.61,1190.53
1188.9,1749745920,1190.41,1188.48,1190.13
1186.55,1749745980,1189.36,1186.23,1188.84
1186.7,1749746040,1187.81,1186.65,1186.67
1188.73,1749746100,1188.73,1186.55,1186.72
1186.54,1749746160,1188.51,1186.4,1188.51
1184.65,1749746220,1186.58,1184.62,1186.58
1184.58,1749746280,1185.82,1183.42,1185.04
1185.73,1749746340,1185.73,1184.24,1184.47
1184.16,1749746400,1185.9,1184.08,1185.78
1185.78,1749746460,1186.28,1182.89,1183.7
1184.72,1749746520,1186.07,1184.2,1185.95
1180.52,1749746580,1185.06,1180.52,1185.06
1181.54,1749746640,1182.14,1180.57,1180.61
1178.66,1749746700,1181.96,1178.66,1181.41
1179.7,1749746760,1179.7,1177.97,1178.73
1179.34,1749746820,1182.36,1179.34,1179.94
1180.24,1749746880,1180.24,1178.02,1179.42
1179.29,1749746940,1180.47,1177.34,1180.13
1177.59,1749747000,1178.82,1177.45,1178.74
1178.59,1749747060,1179.42,1176.42,1177.46
1177.83,1749747120,1179.3,1177.42,1178.55
1178.47,1749747180,1178.55,1176.64,1177.01
1178.19,1749747240,1180.21,1178.0,1178.55
1176.9,1749747300,1178.61,1176.82,1178.3
1177.71,1749747360,1178.11,1176.24,1176.54
1175.68,1749747420,1178.07,1175.59,1178.06
1175.44,1749747480,1177.1,1175.05,1176.02
1176.72,1749747540,1176.81,1174.47,1175.56
1179.03,1749747600,1179.03,1177.1,1177.1
1180.24,1749747660,1182.13,1179.34,1179.49
1182.24,1749747720,1182.71,1180.5,1180.5
1182.03,1749747780,1182.86,1181.13,1182.5
1182.81,1749747840,1183.09,1181.23,1182.35
1181.84,1749747900,1184.91,1181.84,1182.93
1181.55,1749747960,1182.95,1180.62,1181.6
1182.56,1749748020,1182.73,1180.97,1181.6
1184.53,1749748080,1185.57,1183.08,1183.08
1183.8,1749748140,1185.03,1182.49,1184.03
1186.62,1749748200,1187.02,1184.01,1184.03
1185.2,1749748260,1186.45,1184.99,1186.45
1182.79,1749748320,1184.81,1182.27,1184.76
1183.56,1749748380,1184.83,1182.45,1182.58
1185.03,1749748440,1185.4,1183.16,1183.66
1186.45,1749748500,1186.5,1184.87,1185.68
1186.1,1749748560,1187.33,1185.19,1186.87
1184.5,1749748620,1186.39,1184.5,1186.01
1185.66,1749748680,1186.36,1184.51,1184.51
1185.28,1749748740,1187.34,1185.28,1185.58
1185.08,1749748800,1186.38,1184.33,1185.48
1185.69,1749748860,1187.14,1185.11,1185.11
1184.47,1749748920,1185.86,1184.15,1185.8
1181.27,1749748980,1184.22,1181.27,1184.22
1180.8,1749749040,1181.84,1180.61,1180.84
1182.96,1749749100,1183.09,1180.41,1180.77
1182.69,1749749160,1184.03,1181.86,1182.63
1181.24,1749749220,1183.64,1180.5,1183.04
1184.72,1749749280,1184.72,1181.36,1181.36
1185.64,1749749340,1186.0,1184.13,1184.68
1183.63,1749749400,1185.3,1182.37,1185.3
1183.34,1749749460,1184.68,1183.34,1184.18
1184.79,1749749520,1185.17,1183.13,1183.13
1186.86,1749749580,1186.86,1183.95,1185.02
1188.45,1749749640,1188.45,1186.75,1186.76
1189.6,1749749700,1189.96,1188.1,1188.37
1190.39,1749749760,1190.89,1189.14,1189.52
1188.99,1749749820,1191.36,1188.65,1190.33
1191.06,1749749880,1192.36,1189.23,1189.4
1194.41,1749749940,1194.41,1190.02,1191.21
1192.88,1749750000,1193.96,1192.26,1193.59
1191.02,1749750060,1193.48,1190.79,1192.87
1190.76,1749750120,1192.07,1190.5,1191.23
1189.83,1749750180,1192.42,1189.83,1190.56
1190.8,1749750240,1190.8,1189.06,1190.0
1188.79,1749750300,1190.8,1188.79,1190.53
1190.68,1749750360,1191.57,1188.57,1188.57
1188.65,1749750420,1191.81,1188.65,1190.79
1186.4,1749750480,1188.98,1186.4,1188.65
1185.51,1749750540,1186.15,1184.44,1185.97
1187.13,1749750600,1188.04,1185.16,1185.63
1187.45,1749750660,1187.6,1186.39,1186.9
1188.51,1749750720,1188.9,1187.26,1187.26
1187.97,1749750780,1188.4,1187.34,1188.28
1187.52,1749750840,1187.74,1185.94,1187.74
1188.09,1749750900,1188.42,1186.85,1187.32
1186.03,1749750960,1187.94,1185.74,1187.48
1186.27,1749751020,1188.71,1185.99,1186.1
1184.88,1749751080,1186.59,1184.88,1186.21
1186.25,1749751140,1186.34,1184.1,1184.1
1185.54,1749751200,1186.64,1185.47,1186.17
1184.09,1749751260,1185.85,1183.47,1185.29
1185.49,1749751320,1186.47,1183.93,1183.93
1187.77,1749751380,1188.58,1184.89,1184.89
1190.53,1749751440,1190.53,1187.7,1187.78
1190.04,1749751500,1190.69,1188.43,1190.51
1187.71,1749751560,1189.98,1187.71,1189.98
1187.57,1749751620,1187.92,1186.77,1187.82
1188.04,1749751680,1188.51,1187.04,1187.83
1188.98,1749751740,1188.98,1187.28,1187.82
1187.67,1749751800,1189.04,1187.24,1188.58
1187.34,1749751860,1189.04,1186.69,1187.61
1188.38,1749751920,1188.98,1187.55,1187.61
1187.94,1749751980,1190.26,1187.86,1188.36
1186.7,1749752040,1187.95,1186.12,1187.9
1186.23,1749752100,1187.3,1185.42,1186.96
1183.86,1749752160,1186.45,1183.86,1185.92
1185.76,1749752220,1185.76,1183.87,1184.26
1182.77,1749752280,1185.72,1182.54,1185.72
1180.41,1749752340,1183.17,1180.41,1182.64
1178.35,1749752400,1181.36,1178.13,1180.14
1179.72,1749752460,1180.52,1178.13,1178.13
1177.07,1749752520,1179.76,1177.07,1179.57
1178.99,1749752580,1179.13,1177.01,1177.01
1179.82,1749752640,1180.54,1178.24,1178.93
1180.95,1749752700,1181.18,1179.89,1180.13
1182.35,1749752760,1183.75,1181.32,1181.32
1181.48,1749752820,1182.47,1180.56,1182.47
1178.43,1749752880,1181.58,1177.92,1181.48
1179.35,1749752940,1179.82,1178.29,1178.29
1179.87,1749753000,1180.47,1178.35,1179.58
1180.7,1749753060,1181.19,1179.41,1179.44
1180.36,1749753120,1181.34,1179.45,1180.59
1181.11,1749753180,1182.45,1180.07,1180.59
1182.26,1749753240,1182.69,1180.62,1181.25
1181.53,1749753300,1183.03,1180.42,1182.21
1183.55,1749753360,1184.02,1181.45,1181.65
1181.58,1749753420,1185.22,1181.58,1184.16
1179.81,1749753480,1182.16,1179.13,1181.37
1182.11,1749753540,1182.11,1179.47,1179.87
1182.32,1749753600,1182.86,1180.87,1181.88
1181.81,1749753660,1182.98,1180.74,1182.58
1182.85,1749753720,1182.88,1181.07,1182.22
1181.41,1749753780,1183.16,1181.41,1183.08
1181.72,1749753840,1182.3,1180.9,1181.42
1185.36,1749753900,1185.36,1181.89,1181.89
1184.21,1749753960,1185.53,1183.78,1185.13
1186.35,1749754020,1186.85,1184.24,1184.24
1185.71,1749754080,1188.4,1185.71,1186.88
1183.49,1749754140,1186.18,1183.49,1186.14
1182.92,1749754200,1183.36,1181.61,1182.71
1180.55,1749754260,1182.59,1180.55,1182.59
1181.49,1749754320,1181.52,1180.09,1180.23
1180.18,1749754380,1182.3,1180.18,1181.42
1181.54,1749754440,1181.88,1179.98,1180.5
1182.08,1749754500,1182.74,1180.79,1180.79
1182.43,1749754560,1182.89,1181.9,1182.12
1179.6,1749754620,1182.49,1179.27,1182.09
1175.58,1749754680,1179.25,1175.49,1179.22
1177.07,1749754740,1177.07,1174.62,1175.67
1177.56,1749754800,1178.53,1176.06,1177.12
1178.07,1749754860,1179.15,1177.49,1177.76
1178.12,1749754920,1178.65,1176.56,1178.65
1177.76,1749754980,1178.81,1177.33,1178.38
1176.28,1749755040,1177.85,1176.04,1177.71
1175.91,1749755100,1175.91,1174.38,1175.84
1176.48,1749755160,1177.38,1175.27,1175.8
1177.37,1749755220,1178.51,1176.37,1176.66
1177.54,1749755280,1178.45,1177.2,1177.5
1174.91,1749755340,1177.38,1174.38,1177.18
1173.99,1749755400,1175.0,1173.6,1174.73
1174.93,1749755460,1175.19,1173.55,1173.94
1173.67,1749755520,1175.11,1172.16,1175.11
1171.79,1749755580,1173.69,1171.75,1173.69
1170.7,1749755640,1171.71,1170.7,1171.55
1172.2,1749755700,1172.2,1170.65,1170.85
1169.82,1749755760,1172.49,1169.53,1171.89
1167.89,1749755820,1169.71,1167.89,1169.45
1168.63,1749755880,1168.81,1166.65,1168.1
1166.45,1749755940,1168.56,1165.99,1168.51
1167.07,1749756000,1168.11,1166.74,1166.84
1166.37,1749756060,1167.88,1166.21,1167.36
1163.95,1749756120,1166.95,1163.95,1166.29
1165.67,1749756180,1165.84,1163.75,1164.54
1163.49,1749756240,1165.54,1163.49,1165.54
1162.34,1749756300,1163.63,1162.11,1163.51
1160.21,1749756360,1162.09,1160.21,1161.93
1161.52,1749756420,1161.97,1159.99,1160.29
1164.0,1749756480,1164.24,1162.17,1162.17
1161.33,1749756540,1163.63,1160.91,1163.63
1160.61,1749756600,1162.71,1160.61,1161.52
1159.79,1749756660,1160.76,1159.39,1160.56
1160.98,1749756720,1160.98,1159.55,1159.55
1160.79,1749756780,1161.67,1159.04,1161.67
1159.43,1749756840,1161.19,1158.7,1161.19
1159.73,1749756900,1160.42,1159.01,1159.58
1160.3,1749756960,1161.01,1159.31,1159.79
1161.89,1749757020,1161.98,1160.22,1160.22
1161.61,1749757080,1163.15,1160.84,1162.73
1161.36,1749757140,1162.83,1161.36,1161.69
1159.98,1749757200,1161.6,1159.39,1161.6
1159.39,1749757260,1160.09,1159.07,1159.84
1158.38,1749757320,1159.56,1157.28,1159.05
1158.77,1749757380,1158.77,1157.11,1158.27
1160.92,1749757440,1160.92,1157.91,1159.09
1159.88,1749757500,1161.06,1159.88,1160.78
1164.07,1749757560,1164.51,1159.57,1159.57
1165.37,1749757620,1166.3,1163.88,1163.88
1166.49,1749757680,1166.49,1164.2,1164.78
1164.95,1749757740,1167.23,1164.95,1167.18
1162.71,1749757800,1165.4,1162.71,1164.85
1161.49,1749757860,1163.65,1161.1,1162.75
1158.83,1749757920,1161.6,1158.83,1161.6
1160.83,1749757980,1160.85,1158.73,1158.74
1161.19,1749758040,1162.31,1160.59,1160.59
1163.74,1749758100,1163.74,1161.44,1161.44
1166.21,1749758160,1166.21,1163.05,1163.46
1168.15,1749758220,1168.15,1165.57,1166.07
1167.88,1749758280,1169.38,1167.63,1167.75
1165.29,1749758340,1168.46,1165.29,1168.46
1167.43,1749758400,1167.94,1165.57,1165.77
1167.46,1749758460,1167.91,1166.45,1167.17
1168.36,1749758520,1169.44,1167.7,1167.82
1166.45,1749758580,1168.34,1165.94,1167.95
1164.81,1749758640,1166.51,1164.64,1166.51
1164.55,1749758700,1164.71,1162.76,1164.63
1165.09,1749758760,1165.38,1163.84,1164.53
1164.83,1749758820,1165.45,1163.48,1165.45
1165.15,1749758880,1165.15,1163.78,1164.73
1164.81,1749758940,1166.27,1164.37,1165.3
1162.86,1749759000,1165.09,1162.58,1165.09
1162.52,1749759060,1162.61,1161.26,1162.59
1161.93,1749759120,1163.46,1161.46,1162.17
1163.38,1749759180,1163.57,1161.14,1161.19
1162.69,1749759240,1163.51,1161.04,1163.01
1163.2,1749759300,1163.74,1162.43,1162.43
1163.43,1749759360,1164.45,1162.5,1162.89
1162.73,1749759420,1164.25,1162.43,1163.86
1160.76,1749759480,1163.47,1160.41,1163.18
1160.6,1749759540,1161.83,1160.3,1160.58
1159.2,1749759600,1160.3,1158.86,1160.3
1159.27,1749759660,1159.54,1158.44,1159.54
1158.25,1749759720,1159.65,1158.0,1159.13
1158.24,1749759780,1158.78,1157.26,1157.97
1157.45,1749759840,1158.41,1157.42,1158.37
1154.93,1749759900,1157.06,1154.73,1157.06
1152.15,1749759960,1154.68,1151.71,1154.68
1149.37,1749760020,1152.26,1149.05,1152.22
1148.74,1749760080,1149.34,1146.8,1149.27
1149.53,1749760140,1151.18,1148.4,1148.4
1148.95,1749760200,1150.66,1148.84,1149.62
1149.08,1749760260,1150.05,1148.48,1148.71
1149.71,1749760320,1150.62,1148.98,1149.19
1151.75,1749760380,1151.88,1149.2,1149.83
1154.78,1749760440,1154.78,1152.13,1152.17
1157.0,1749760500,1157.62,1154.52,1154.8
1155.31,1749760560,1157.25,1155.31,1156.78
1155.35,1749760620,1156.98,1155.35,1155.35
1153.32,1749760680,1156.17,1153.32,1155.27
1152.88,1749760740,1154.33,1152.24,1153.23
1151.32,1749760800,1153.92,1150.62,1153.05
1153.18,1749760860,1153.2,1150.93,1150.93
1151.48,1749760920,1153.27,1151.48,1153.08
1150.75,1749760980,1151.32,1150.09,1151.14
1150.6,1749761040,1150.95,1149.47,1150.85
1151.48,1749761100,1152.42,1150.35,1150.69
1148.21,1749761160,1152.12,1148.12,1151.78
1147.58,1749761220,1149.12,1147.01,1148.27
1147.39,1749761280,1147.91,1145.28,1147.82
1147.48,1749761340,1149.35,1146.92,1146.92
1147.71,1749761400,1148.9,1147.04,1147.88
1147.11,1749761460,1147.61,1145.96,1147.59
1145.99,1749761520,1146.99,1145.42,1146.99
1144.0,1749761580,1146.28,1143.91,1146.28
1145.39,1749761640,1145.88,1143.98,1144.23
1145.76,1749761700,1146.06,1144.9,1145.22
1145.31,1749761760,1146.02,1144.19,1145.56
1149.09,1749761820,1149.12,1144.96,1145.57
1148.79,1749761880,1151.82,1148.79,1149.12
1149.23,1749761940,1149.23,1147.49,1148.54
1152.13,1749762000,1152.13,1149.21,1149.21
1149.92,1749762060,1152.92,1149.92,1152.17
1150.89,1749762120,1151.73,1149.95,1149.95
1149.6,1749762180,1151.52,1149.51,1150.68
1147.25,1749762240,1149.69,1146.94,1149.52
1148.26,1749762300,1149.2,1147.1,1147.38
1148.87,1749762360,1149.19,1147.05,1148.39
1148.66,1749762420,1149.02,1147.89,1148.46
1146.19,1749762480,1148.63,1145.3,1148.43
1148.02,1749762540,1148.02,1145.01,1146.44
1150.26,1749762600,1151.36,1147.45,1147.75
1150.13,1749762660,1150.13,1147.86,1149.79
1149.53,1749762720,1150.78,1149.07,1150.78
1149.63,1749762780,1151.38,1149.3,1149.3
1150.49,1749762840,1150.77,1149.45,1149.62
1151.51,1749762900,1151.61,1150.22,1150.22
1151.1,1749762960,1152.31,1150.86,1151.82
1150.33,1749763020,1151.77,1149.97,1151.15
1149.07,1749763080,1151.0,1148.86,1150.57
1151.05,1749763140,1151.24,1149.0,1149.0
1150.74,1749763200,1151.91,1150.4,1150.81
1152.26,1749763260,1152.45,1150.18,1150.41
1152.4,1749763320,1152.98,1151.89,1152.29
1154.32,1749763380,1154.32,1152.04,1152.8
1152.81,1749763440,1155.77,1152.81,1154.46
1153.02,1749763500,1153.95,1152.14,1152.69
1152.46,1749763560,1152.94,1150.85,1152.72
1153.33,1749763620,1153.72,1152.16,1152.64
1153.8,1749763680,1154.1,1153.01,1153.54
1154.75,1749763740,1155.24,1153.7,1154.1
1156.07,1749763800,1156.29,1154.8,1154.8
1158.62,1749763860,1159.71,1156.08,1156.11
1159.88,1749763920,1160.8,1158.57,1158.57
1159.58,1749763980,1160.41,1158.4,1159.83
1159.53,1749764040,1160.95,1159.19,1159.19
1157.66,1749764100,1159.92,1157.6,1159.28
1158.84,1749764160,1158.87,1155.67,1157.41
1159.38,1749764220,1160.23,1158.58,1158.65
1161.35,1749764280,1161.68,1159.73,1160.0
1165.22,1749764340,1165.62,1161.51,1161.51
1166.53,1749764400,1167.55,1164.47,1165.01
1164.46,1749764460,1166.34,1162.79,1166.34
1161.59,1749764520,1164.49,1161.46,1164.49
1160.24,1749764580,1161.57,1160.17,1161.27
1158.11,1749764640,1160.64,1158.11,1160.52
1158.73,1749764700,1159.23,1157.97,1158.32
1159.8,1749764760,1160.07,1157.89,1158.72
1158.49,1749764820,1159.65,1158.08,1159.33
1159.4,1749764880,1159.57,1158.51,1158.65
1159.75,1749764940,1160.98,1159.55,1159.55
1161.86,1749765000,1161.89,1159.67,1159.77
1162.04,1749765060,1163.32,1161.2,1161.63
1160.27,1749765120,1162.09,1159.81,1162.04
1160.56,1749765180,1161.11,1159.16,1160.32
1161.87,1749765240,1162.15,1160.08,1160.58
1161.4,1749765300,1162.54,1160.78,1161.66
1160.76,1749765360,1162.26,1160.68,1161.15
1157.58,1749765420,1161.39,1157.22,1161.05
1156.27,1749765480,1157.84,1155.79,1157.47
1156.44,1749765540,1156.89,1155.1,1156.21
1155.98,1749765600,1157.21,1155.16,1156.5
1156.74,1749765660,1157.79,1156.03,1156.04
1155.04,1749765720,1157.45,1155.04,1156.53
1154.13,1749765780,1155.63,1153.74,1155.38
1151.9,1749765840,1154.53,1151.67,1153.98
1151.23,1749765900,1152.21,1150.55,1152.21
1149.81,1749765960,1152.38,1149.61,1151.01
1149.44,1749766020,1149.94,1148.72,1149.7
1149.43,1749766080,1149.99,1148.73,1149.17
1148.98,1749766140,1149.57,1148.13,1149.11
1148.58,1749766200,1149.44,1148.34,1149.15
1149.16,1749766260,1149.16,1147.39,1148.46
1152.01,1749766320,1152.09,1148.84,1149.01
1153.21,1749766380,1153.21,1151.54,1151.84
1155.56,1749766440,1155.56,1153.05,1153.26
1156.81,1749766500,1156.81,1155.32,1155.47
1157.03,1749766560,1157.14,1155.98,1156.86
1157.87,1749766620,1158.04,1156.64,1156.64
1155.19,1749766680,1158.11,1155.19,1157.9
1156.89,1749766740,1157.24,1154.06,1155.09
1156.28,1749766800,1156.9,1155.68,1156.18
1153.31,1749766860,1155.96,1152.45,1155.96
1155.48,1749766920,1155.51,1153.53,1154.06
1156.01,1749766980,1156.01,1154.2,1155.43
1156.92,1749767040,1156.92,1154.18,1155.91
